관할 지자체,교차로명,교차로 ID,위도(Latitude),경도(Longitude)
서울특별시,용두4교(연등),22356,37.5740635000,127.0360228000
서울특별시,우리은행중화(연등),22358,37.6064612000,127.0785712000
서울특별시,장안지하차도(연등),22360,37.5798188000,127.0747783000
서울특별시,이문파출소(연등)1,22362,37.5987418000,127.0677393000
서울특별시,장안아파트입구(연등),22369,37.5722124000,127.0737475000
서울특별시,잠실학원사거리,2237,37.5075459000,127.0907385000
서울특별시,장안동근린공원(연등),22377,37.5762714000,127.0720479000
서울특별시,청량리역(연등)1,22379,37.5806031000,127.0458983000
서울특별시,한성백제박물관앞,2238,37.5150149000,127.1197509000
서울특별시,남2문,2241,37.5139248000,127.1228409000
서울특별시,가좌삼거리(연등),22415,37.5698860000,126.9135727000
서울특별시,독립문삼호아파트(연등),22419,37.5716157000,126.9590177000
서울특별시,과학수사연구소,2242,37.5209746000,126.8376660000
서울특별시,동교동삼거리(연등),22421,37.5583715000,126.9257768000
서울특별시,서대문구청(연등)1,22438,37.5797082000,126.9361691000
서울특별시,홍은2동주민센터(연등),22439,37.5810298000,126.9350420000
서울특별시,신촌기차역(연등),22449,37.5591279000,126.9421012000
서울특별시,연대녹지대앞(연등),22458,37.5601697000,126.9345500000
서울특별시,연세대(연등),22459,37.5600824000,126.9379651000
서울특별시,모래내고가하부,2246,37.5665233000,126.9220848000
서울특별시,연희IC(연등)1,22464,37.5642880000,126.9289894000
서울특별시,느티나무집,2247,37.5771174000,126.9286436000
서울특별시,인왕아파트(연등),22471,37.5850229000,126.9482172000
서울특별시,충정로역(연등),22476,37.5593389000,126.9635945000
서울특별시,국민연금북부(연등),22477,37.5621272000,126.9640753000
서울특별시,홍연아파트(연등)1,22482,37.5776364000,126.9314204000
서울특별시,에쓰오일(연등),22499,37.4500755000,126.9033161000
서울특별시,굴다리입구(연등),22500,37.5598846000,126.9403916000
서울특별시,서울문화고교,2251,37.6627132000,127.0466201000
서울특별시,독산사거리(연등),22517,37.4715094000,126.8972828000
서울특별시,남부주유소,2252,37.5195416000,126.8383510000
서울특별시,말미사거리(연등),22524,37.4664880000,126.8986489000
서울특별시,독산고개(연등),22525,37.4736929000,126.8984349000
서울특별시,신정2단지입구,2253,37.5145530000,126.8312365000
서울특별시,벽산밸리5차(연등),22533,37.4779976000,126.8845240000
서울특별시,시흥사거리(연등)1,22538,37.4548020000,126.9015452000
서울특별시,금천구청입구(연등),22539,37.4570207000,126.8987726000
서울특별시,동대문구노인정보화센터(연등),22563,37.5764545000,127.0561085000
서울특별시,휘경여중고(연등),22564,37.5848443000,127.0677552000
서울특별시,상왕십리역(연등)1,22571,37.5654427000,127.0300867000
서울특별시,기독회관(연등),22580,37.5746963000,127.0021239000
서울특별시,장안LPG(연등),22581,37.5754099000,127.0673956000
서울특별시,서울대병원앞(연등),22588,37.5799989000,127.0021641000
서울특별시,신수천주교회,2259,37.5474106000,126.9343399000
서울특별시,을지병원,226,37.6372008000,127.0703423000
서울특별시,노원주유소앞(연등),22603,37.6210119000,127.0745401000
서울특별시,신촌현대백화점,2261,37.5560943000,126.9342876000
서울특별시,안국동사거리,2262,37.5756094000,126.9830054000
서울특별시,가야쇼핑(연등),22622,37.4875599000,126.9287833000
서울특별시,효자동삼거리(연등),22624,37.5830205000,126.9736602000
서울특별시,관악노인복지관(연등)1,22627,37.4912373000,126.9270803000
서울특별시,봉림교(연등),22628,37.4839010000,126.9269293000
서울특별시,상봉2동,2263,37.5931815000,127.0886405000
서울특별시,동부시장,2264,37.5942133000,127.0772490000
서울특별시,촬영소사거리(연등)1,22650,37.5738010000,127.0668931000
서울특별시,대방대림아파트(연등),22654,37.5088097000,126.9252245000
서울특별시,코엑스서문(연등),22661,37.5104913000,127.0579539000
서울특별시,래미안아트힐(연등),22669,37.4782522000,127.0066479000
서울특별시,오금고정문앞,2267,37.5034946000,127.1296384000
서울특별시,갈현우남아파트(연등),22678,37.6184464000,126.9060692000
서울특별시,구로디지털단지역,2268,37.4844914000,126.9027856000
서울특별시,유통상가정문,2269,37.4437887000,126.9037745000
서울특별시,강남을지병원,2270,37.5197164000,127.0281168000
서울특별시,성신여대입구역(연등)1,22705,37.5935387000,127.0179452000
서울특별시,유니세프앞,2271,37.5811263000,126.9736898000
서울특별시,한강진역(연등),22711,37.5404007000,127.0018024000
서울특별시,송정역(연등),22713,37.5613596000,126.8107780000
서울특별시,마포고정문,2273,37.5593194000,126.8542260000
서울특별시,방화2단지,2276,37.5733203000,126.8205065000
서울특별시,서남물재생센터,2277,37.5729567000,126.8258234000
서울특별시,송정건영아파트(연등),22770,37.5565345000,127.0721278000
서울특별시,강서교육지원청입구(연등),22803,37.5395774000,126.8325221000
서울특별시,목마공원(연등)1,22804,37.5373497000,126.8854890000
서울특별시,양정고(연등),22805,37.5334207000,126.8876623000
서울특별시,구파발역정류장(연등),22806,37.6364566000,126.9169092000
서울특별시,엠버서더호텔(연등),22821,37.5597300000,127.0028805000
서울특별시,동대문역사문화공원(연등),22823,37.5662673000,127.0067800000
서울특별시,약수역(연등),22855,37.5538378000,127.0115438000
서울특별시,을지로4가(연등)1,22864,37.5673779000,126.9980969000
서울특별시,을지로5가(연등)1,22865,37.5668000000,127.0002800000
서울특별시,청계5가(연등),22866,37.5698376000,127.0020403000
서울특별시,베네치아호텔,2287,37.5060268000,127.0344866000
서울특별시,퇴계로4가(연등),22870,37.5630092000,126.9984635000
서울특별시,충무로역(연등),22871,37.5611248000,126.9926403000
서울특별시,숭례문정류장(연등),22899,37.5582468000,126.9735227000
서울특별시,선릉공원앞,2290,37.5070125000,127.0471447000
서울특별시,삼선빌딩(연등)1,22902,37.5580674000,126.9777238000
서울특별시,조선호텔앞(연등),22903,37.5636844000,126.9797199000
서울특별시,시청(연등),22904,37.5638418000,126.9778649000
서울특별시,시청역2호선(연등),22905,37.5633687000,126.9748938000
서울특별시,화곡사거리(연등),22932,37.5296160000,126.8479608000
서울특별시,방화2동(연등),22938,37.5676747000,126.8127782000
서울특별시,화곡터널남단(연등),22939,37.5337030000,126.8462964000
서울특별시,강남세브란스(연등)1,22946,37.4936563000,127.0449672000
서울특별시,대치우성아파트(연등)1,22947,37.5013512000,127.0685910000
서울특별시,상도3차래미안아파트,2295,37.5012388000,126.9536625000
서울특별시,청실종합(연등)1,22952,37.4935611000,127.0611541000
서울특별시,도곡역(연등)1,22953,37.4898661000,127.0530750000
서울특별시,수도방위사령부(연등),22957,37.4684010000,126.9865740000
서울특별시,서초구민회관(연등),22958,37.4825733000,127.0361050000
서울특별시,은곡삼거리,2296,37.4650307000,127.0953614000
서울특별시,휘문고교(연등),22966,37.5048324000,127.0638745000
서울특별시,국민은행역삼(연등),22969,37.4955975000,127.0287826000
서울특별시,씨티극장(연등),22979,37.5010050000,127.0261437000
서울특별시,논현경복아파트(연등)1,22984,37.5105844000,127.0366663000
서울특별시,영동시장(연등),22985,37.5064642000,127.0235206000
서울특별시,역삼119안전센터(연등),22996,37.4978924000,127.0433970000
서울특별시,강남프라자,23,37.5130940000,127.0354353000
서울특별시,한국폴리텍대학입구,2300,37.5464597000,126.8453003000
서울특별시,영동2교북단(연등),23000,37.4809275000,127.0420243000
서울특별시,구서울의료원(연등)1,23005,37.5150099000,127.0643429000
서울특별시,서이초교(연등)1,23006,37.4914932000,127.0249087000
서울특별시,역삼초교(연등)1,23007,37.4935840000,127.0317641000
서울특별시,도성초교사거리(연등)1,23009,37.5015400000,127.0538682000
서울특별시,래미안서초에스티지아파트(연등),23010,37.4935938000,127.0258371000
서울특별시,싸리고개공원(연등)1,23013,37.4899793000,127.0330263000
서울특별시,포이사거리(연등),23014,37.4770288000,127.0452883000
서울특별시,강남경찰서(연등),23016,37.5100418000,127.0673772000
서울특별시,도곡1동주민센타(연등),23019,37.4928793000,127.0424368000
서울특별시,증미역,2302,37.5568464000,126.8631096000
서울특별시,한티역(연등),23021,37.4951276000,127.0534337000
서울특별시,대치은마아파트(연등),23023,37.4959019000,127.0625127000
서울특별시,우성2차201동앞(연등),23024,37.4994392000,127.0625795000
서울특별시,국민은행개포남지점(연등),23027,37.4789812000,127.0490829000
서울특별시,개포우성3차아파트(연등),23028,37.4840483000,127.0574598000
서울특별시,수도공고(연등),23031,37.4878263000,127.0629598000
서울특별시,개포2동주민센터(연등),23033,37.4893697000,127.0677771000
서울특별시,트럭터미널(연등),23039,37.4615786000,127.0372473000
서울특별시,여의2교,2304,37.5257387000,126.9109904000
서울특별시,역삼금호어울림(연등),23043,37.4920523000,127.0343847000
서울특별시,역삼영동아파트(연등),23045,37.4976195000,127.0522790000
서울특별시,대치사거리(연등),23048,37.5045022000,127.0578997000
서울특별시,강남창업센터(연등)1,23049,37.4964708000,127.0405227000
서울특별시,역삼세무서(연등)1,23050,37.4946158000,127.0351974000
서울특별시,진흥아파트(연등),23054,37.4976156000,127.0239094000
서울특별시,서초초교(연등),23055,37.4992017000,127.0231408000
서울특별시,강남제일병원(연등),23056,37.5023160000,127.0362534000
서울특별시,충신시장(연등),23068,37.5739190000,127.0066491000
서울특별시,방죽마을사거리(연등)1,23069,37.4715302000,127.1065652000
서울특별시,하나은행혜화,2308,37.5842161000,127.0000566000
서울특별시,명수대현대아파트(연등),23081,37.5062300000,126.9688168000
서울특별시,월드컵파크9단지입구(연등),23083,37.5854000000,126.8797000000
서울특별시,관악청년회의소(연등),23098,37.4834537000,126.9392742000
서울특별시,관악우체국(연등),23099,37.4845813000,126.9323490000
서울특별시,공항전화국,2310,37.5607672000,126.8165350000
서울특별시,현대시장입구(연등)1,23101,37.4829423000,126.9451053000
서울특별시,봉천로사거리(연등),23102,37.4835970000,126.9545209000
서울특별시,개포디지털혁신파크,2311,37.4885813000,127.0643996000
서울특별시,아차산역삼거리(연등),23111,37.5539437000,127.0885856000
서울특별시,신정네거리역(연등)1,23112,37.5212690000,126.8543514000
서울특별시,갈산초교삼거리(연등),23113,37.5121602000,126.8706868000
서울특별시,잠실토끼굴,2312,37.5154021000,127.0774303000
서울특별시,하늘초등학교(연등),23121,37.5859000000,126.8803000000
서울특별시,월드컵파크11단지(연등),23122,37.5871000000,126.8824000000
서울특별시,서부자동차검사소(연등),23123,37.5872000000,126.8838000000
서울특별시,한양대앞(연등)1,23124,37.5574839000,127.0420433000
서울특별시,선일농원,2313,37.5128107000,127.1421238000
서울특별시,원당초교입구(연등),23134,37.4793133000,126.9578482000
서울특별시,북한산힐스테이트7차(연등),23148,37.6171143000,126.9230279000
서울특별시,상계중앙시장(연등),23152,37.6577673000,127.0679349000
서울특별시,명덕고교입구(연등),23162,37.5526919000,126.8355823000
서울특별시,용두동사거리,2317,37.5777652000,127.0304887000
서울특별시,천동초교입구(연등),23176,37.5395801000,127.1406866000
서울특별시,군자초교입구,2318,37.5655598000,127.0611264000
서울특별시,상암MBC(연등),23185,37.5816071000,126.8915058000
서울특별시,둔촌동역(연등),23200,37.5291928000,127.1352499000
서울특별시,신길역앞(연등),23206,37.5173404000,126.9172789000
서울특별시,광성상가,2321,37.5808638000,127.0384945000
서울특별시,광문고교(연등),23214,37.5596069000,127.1568070000
서울특별시,경희대,2322,37.5916024000,127.0523185000
서울특별시,강서구청사거리(연등),23220,37.5571181000,126.8530132000
서울특별시,장안현대벤처빌(연등)1,23227,37.5708776000,127.0708140000
서울특별시,상도터널입구삼거리(연등),23228,37.5127531000,126.9540121000
서울특별시,우장공원입구(연등)1,23229,37.5539304000,126.8512693000
서울특별시,응봉사거리(연등),23230,37.5538299000,127.0336434000
서울특별시,경희초교,2324,37.5915060000,127.0497861000
서울특별시,방배경찰서(연등),23251,37.4828692000,126.9819909000
서울특별시,한일유엔아이아파트(연등)1,23258,37.4845984000,126.8770226000
서울특별시,외환은행휘경점,2326,37.5895583000,127.0603765000
서울특별시,잠실병원(연등),23272,37.5039099000,127.0895497000
서울특별시,문정1동주민센터(연등)1,23277,37.4898877000,127.1232259000
서울특별시,송파초교(연등),23283,37.5078674000,127.1105642000
서울특별시,김포공항입구(연등),23288,37.5616644000,126.8080038000
서울특별시,송파중교(연등),23299,37.4947893000,127.1303971000
서울특별시,방이삼거리(연등),23300,37.5113243000,127.1097741000
서울특별시,여의나루역(연등),23304,37.5262566000,126.9316003000
서울특별시,서초제일약품(연등),23305,37.5034267000,127.0207188000
서울특별시,성락주유소앞(연등),23307,37.5052551000,126.9023291000
서울특별시,서울교통공사,2331,37.5629029000,127.0579578000
서울특별시,강남구청역(연등),23314,37.5160705000,127.0417325000
서울특별시,제이타워웨딩(연등)1,23315,37.4814301000,126.9122829000
서울특별시,신림중(연등)1,23328,37.4685885000,126.9462344000
서울특별시,동대문구청,2333,37.5740963000,127.0380576000
서울특별시,청계3가(연등),23331,37.5682483000,126.9924160000
서울특별시,영일고교(연등),23340,37.5489528000,126.8635254000
서울특별시,강서고교(연등)1,23341,37.5356165000,126.8634783000
서울특별시,신서초교(연등),23348,37.5223727000,126.8640350000
서울특별시,동부제강앞(연등),23355,37.4924795000,126.8357279000
서울특별시,고척시장(연등),23357,37.5042472000,126.8615755000
서울특별시,올림픽공원북2문(연등)1,23359,37.5237550000,127.1286460000
서울특별시,보석빌딩,2336,37.4834682000,127.0443886000
서울특별시,역삼중(연등),23361,37.4947853000,127.0484135000
서울특별시,아현동웨딩타운(연등),23362,37.5572030000,126.9522585000
서울특별시,동북고입구(연등),23368,37.5195266000,127.1382036000
서울특별시,동아아파트(연등),23373,37.5496472000,126.8750826000
서울특별시,나이아가라호텔(연등)1,23376,37.5489341000,126.8791060000
서울특별시,제2롯데월드(연등)1,23378,37.5139352000,127.1027675000
서울특별시,양지근린공원(연등),23379,37.6491657000,127.0766752000
서울특별시,세종대왕기념관,2338,37.5913861000,127.0425155000
서울특별시,휘경119안전센터앞,2340,37.5909639000,127.0651470000
서울특별시,장안지구대앞,2341,37.5752803000,127.0719898000
서울특별시,서울성심병원,2342,37.5838737000,127.0498975000
서울특별시,서대문역(연등),23458,37.5663137000,126.9661394000
서울특별시,개롱역(연등)1,23466,37.4976707000,127.1355957000
서울특별시,화곡로입구(연등),23474,37.5393571000,126.8271904000
서울특별시,홍능주유소,2348,37.5883643000,127.0428531000
서울특별시,떡전교사거리,2349,37.5856653000,127.0514920000
서울특별시,아크로힐스논현아파트,235,37.5091653000,127.0400948000
서울특별시,신림119안전센터(연등),23501,37.4897890000,126.9221542000
서울특별시,휘경초교앞,2352,37.5885103000,127.0567655000
서울특별시,영화진흥공사,2353,37.5901228000,127.0424873000
서울특별시,용답동,2355,37.5674705000,127.0518465000
서울특별시,상도롯데캐슬(연등),23557,37.5008258000,126.9443212000
서울특별시,용두4교,2356,37.5740557000,127.0350576000
서울특별시,우리은행장안,2358,37.5660153000,127.0676544000
서울특별시,삼육서울병원앞,2359,37.5901940000,127.0624921000
서울특별시,DMC첨단산업센터(연등),23591,37.5858225000,126.8855754000
서울특별시,장안지하차도,2360,37.5802059000,127.0759589000
서울특별시,디지털미디어시티(연등),23600,37.5793260000,126.8917090000
서울특별시,상암초교(연등),23610,37.5780478000,126.8932729000
서울특별시,월드컵파크1단지(연등),23611,37.5762762000,126.8938987000
서울특별시,중암교(연등)1,23616,37.5717000000,126.9012000000
서울특별시,이문파출소,2362,37.5971196000,127.0678696000
서울특별시,성산2교(연등),23631,37.5639949000,126.9129490000
서울특별시,서교동(연등),23637,37.5537786000,126.9196714000
서울특별시,장안동삼거리,2365,37.5788464000,127.0722137000
서울특별시,용산전자상가(연등),23653,37.5333972000,126.9638686000
서울특별시,장한평역,2366,37.5614856000,127.0646214000
서울특별시,창전삼거리(연등)1,23661,37.5510745000,126.9325817000
서울특별시,신촌로터리(연등),23665,37.5553890000,126.9360682000
서울특별시,르메이에르5차(연등),23666,37.5562304000,126.9404734000
서울특별시,이대역(연등)1,23668,37.5566947000,126.9449453000
서울특별시,장안동사거리,2367,37.5723598000,127.0716883000
서울특별시,신수동서강빌딩(연등),23672,37.5498385000,126.9384698000
서울특별시,장안시장입구,2368,37.5669304000,127.0622291000
서울특별시,서부지청(연등),23686,37.5496196000,126.9547946000
서울특별시,애오개역(연등),23688,37.5545595000,126.9572225000
서울특별시,장안아파트입구,2369,37.5721543000,127.0744552000
서울특별시,굴레방다리(연등)1,23690,37.5573369000,126.9551382000
서울특별시,신공덕삼성아파트(연등),23697,37.5425174000,126.9542014000
서울특별시,서울가든호텔(연등),23698,37.5404064000,126.9470325000
서울특별시,전농대원빌딩,2370,37.5779369000,127.0611792000
서울특별시,전농동사거리,2371,37.5775290000,127.0578137000
서울특별시,웨스턴플레이스(연등),23713,37.5280849000,126.8916494000
서울특별시,제기사거리,2372,37.5829390000,127.0386335000
서울특별시,제기동,2373,37.5760749000,127.0382159000
서울특별시,영등포구청(연등),23731,37.5292506000,126.8982364000
서울특별시,영등포경찰서(연등),23733,37.5269411000,126.9032178000
서울특별시,영등포경찰서앞(연등),23734,37.5271475000,126.8992795000
서울특별시,용두교앞,2374,37.5781716000,127.0349488000
서울특별시,서울시의사회(연등),23742,37.5264140000,126.9088019000
서울특별시,남부교육청앞(연등),23744,37.5242440000,126.9101226000
서울특별시,제기새마을금고,2375,37.5852095000,127.0385303000
서울특별시,경원스파랜드(연등),23750,37.5193540000,126.9078043000
서울특별시,영등포시장역(연등)1,23752,37.5211917000,126.9049623000
서울특별시,서영물류센터(연등),23759,37.5211240000,126.8975263000
서울특별시,제기한신아파트,2376,37.5876759000,127.0376797000
서울특별시,구로세무서(연등),23766,37.5145987000,126.9013340000
서울특별시,장안동근린공원,2377,37.5774557000,127.0721267000
서울특별시,홈플러스입구(연등),23773,37.5168494000,126.8945165000
서울특별시,양남사거리(연등),23778,37.5226239000,126.8877494000
서울특별시,중랑교,2378,37.5915837000,127.0672212000
서울특별시,청량리역,2379,37.5801259000,127.0450116000
서울특별시,동대문경찰서,2380,37.5831350000,127.0442696000
서울특별시,서강대교남단(연등),23808,37.5315687000,126.9210558000
서울특별시,청량리굴다리,2381,37.5768604000,127.0458493000
서울특별시,여의도주유소(연등),23811,37.5314717000,126.9233003000
서울특별시,청량리미주아파트,2382,37.5825778000,127.0482934000
서울특별시,상계주유소(연등)1,23825,37.6580327000,127.0716398000
서울특별시,한양아파트앞(연등),23837,37.5207472000,126.9343065000
서울특별시,국민은행여의도(연등),23839,37.5212820000,126.9295395000
서울특별시,혜당한방병원(연등),23844,37.5486520000,126.9148707000
서울특별시,성산초교앞(연등),23849,37.5538156000,126.9103518000
서울특별시,홍익지구대(연등),23850,37.5528433000,126.9121794000
서울특별시,동일스위트아파트앞,2386,37.5875390000,127.0676981000
서울특별시,망원2주민센터입구(연등),23863,37.5621122000,126.9046398000
서울특별시,동명여고(연등),23864,37.6137853000,126.9271138000
서울특별시,망원우체국(연등),23867,37.5578627000,126.9073964000
서울특별시,한유약국,2387,37.5693030000,127.0640392000
서울특별시,갤러리아압구정(연등),23872,37.5282162000,127.0392056000
서울특별시,여의도수정아파트(연등),23880,37.5231729000,126.9325868000
서울특별시,영등포R(연등)1,23887,37.5184540000,126.9127650000
서울특별시,신길삼거리(연등)1,23888,37.5150055000,126.9177226000
서울특별시,성애병원(연등),23889,37.5130485000,126.9235177000
서울특별시,영휘원앞,2389,37.5867439000,127.0430920000
서울특별시,약산약국(연등)1,23891,37.5115401000,126.9145384000
서울특별시,노원롯데백화점,239,37.6543054000,127.0605998000
서울특별시,홍릉초교,2390,37.5916634000,127.0462302000
서울특별시,서부경찰서(연등)1,23901,37.6022076000,126.9208654000
서울특별시,대영중고(연등),23908,37.5016058000,126.9048238000
서울특별시,홍파초교,2391,37.5865952000,127.0383755000
서울특별시,도림초교(연등),23912,37.5078594000,126.9059699000
서울특별시,도림사거리(연등)1,23914,37.5087041000,126.8999242000
서울특별시,신길우성1차아파트(연등),23915,37.5057379000,126.8990890000
서울특별시,SK윈윈주유소(연등),23917,37.5013199000,126.8990079000
서울특별시,썬프라자(연등),23922,37.4978159000,126.9081783000
서울특별시,평강교회(연등),23923,37.4943279000,126.9088661000
서울특별시,시조사삼거리,2393,37.5883056000,127.0537196000
서울특별시,대림역(연등),23931,37.4918441000,126.8951795000
서울특별시,대림우성2차아파트(연등),23934,37.4960239000,126.8994015000
서울특별시,신영초교(연등),23937,37.4984845000,126.8950539000
서울특별시,대림성원아파트(연등),23938,37.5027880000,126.8964855000
서울특별시,거리공원입구오거리(연등)1,23939,37.5028720000,126.8940356000
서울특별시,삼원택시,2396,37.6050544000,127.0670696000
서울특별시,서대문우체국(연등),23962,37.5630918000,126.9308314000
서울특별시,구로디지털단지입구(연등),23965,37.4829626000,126.9002769000
서울특별시,무교동사거리(연등),23967,37.5692919000,126.9792953000
서울특별시,외교센터앞(연등),23969,37.4846584000,127.0297140000
서울특별시,인재개발원(연등)1,23971,37.4828633000,127.0218342000
서울특별시,우면삼거리(연등),23972,37.4831085000,127.0174789000
서울특별시,남부터미널(연등)1,23973,37.4846932000,127.0146314000
서울특별시,무지개아파트(연등),23980,37.4882895000,127.0274893000
서울특별시,한미은행양재(연등),23985,37.4867992000,127.0329272000
서울특별시,서울고교(연등)1,23988,37.4834945000,127.0041176000
서울특별시,서초중입구(연등),23989,37.4834086000,127.0079622000
서울특별시,내방역(연등),23992,37.4870873000,126.9918134000
서울특별시,삼릉치안센터,24,37.5124021000,127.0431045000
서울특별시,사가정역,240,37.5807271000,127.0884545000
서울특별시,반포힐스테이트(연등),24000,37.5000266000,126.9966046000
서울특별시,서초소방서(연등),24001,37.4981612000,126.9910125000
서울특별시,반포쇼핑타운(연등),24002,37.5061548000,127.0047913000
서울특별시,반포3동주민센터(연등)1,24006,37.5119454000,127.0051754000
서울특별시,법원후문(연등),24021,37.4968046000,127.0130155000
서울특별시,힐스포츠센터,2403,37.5727997000,127.0635107000
서울특별시,반포대교남단(연등)1,24032,37.5086514000,126.9995453000
서울특별시,서울성모병원정문(연등),24035,37.4989657000,127.0042491000
서울특별시,서초경찰서(연등),24036,37.4941283000,127.0065657000
서울특별시,서초3동우체국(연등),24040,37.4884861000,127.0093185000
서울특별시,대치4치안센터(연등),24042,37.5020356000,127.0553962000
서울특별시,상계초교(연등),24062,37.6584179000,127.0654001000
서울특별시,중계1공단(연등),24065,37.6466095000,127.0701885000
서울특별시,상계초교입구(연등),24068,37.6568498000,127.0656981000
서울특별시,상계주공4단지(연등),24069,37.6542187000,127.0674631000
서울특별시,경찰청정문,2407,37.5637615000,126.9683701000
서울특별시,노원경찰서(연등),24072,37.6425868000,127.0720842000
서울특별시,원광초교(연등),24079,37.6534770000,127.0738799000
서울특별시,DMC래미안,2408,37.5716565000,126.9099869000
서울특별시,청암고교(연등),24081,37.6524404000,127.0736179000
서울특별시,서울여대(연등),24089,37.6263337000,127.0950752000
서울특별시,공릉검문소(연등),24095,37.6222353000,127.0888763000
서울특별시,동작경찰서앞,241,37.5136744000,126.9425088000
서울특별시,한국도심공항입구,2410,37.5093869000,127.0585500000
서울특별시,가좌삼거리,2415,37.5702542000,126.9128792000
서울특별시,대도초교,2417,37.4933469000,127.0542968000
서울특별시,송파IC,2418,37.4698635000,127.1314636000
서울특별시,독립문삼호아파트,2419,37.5715424000,126.9591518000
서울특별시,도봉경찰서,242,37.6529245000,127.0533396000
서울특별시,동교동삼거리,2421,37.5586797000,126.9270276000
서울특별시,일진빌딩(연등),24212,37.5399020000,126.9463260000
서울특별시,경동시장,2423,37.5781778000,127.0383275000
서울특별시,무악현대아파트,2428,37.5744109000,126.9580145000
서울특별시,성수대교북단,243,37.5439960000,127.0362141000
서울특별시,서울체육회,2430,37.5931076000,127.0727424000
서울특별시,북가좌삼거리,2431,37.5742868000,126.9060024000
서울특별시,현대백화점미아점,24312,37.6078372000,127.0291251000
서울특별시,사천교,2434,37.5677693000,126.9179126000
서울특별시,사천교서측,2435,37.5685117000,126.9164766000
서울특별시,디지털2단지,2437,37.4779234000,126.8880510000
서울특별시,서대문구청,2438,37.5792113000,126.9361221000
서울특별시,홍은2동주민센터,2439,37.5801037000,126.9337749000
서울특별시,국제빌딩앞,244,37.5133207000,127.0285702000
서울특별시,성산회관,2443,37.5663510000,126.9254992000
서울특별시,세브란스,2444,37.5600815000,126.9388599000
서울특별시,북가좌요진아파트,2445,37.5724217000,126.9083921000
서울특별시,송림기사식당,2446,37.5732669000,126.9229031000
서울특별시,신촌기차역,2449,37.5585220000,126.9428119000
서울특별시,양지빌딩앞,245,37.5091027000,127.0330716000
서울특별시,양동중,2450,37.5478041000,126.8705771000
서울특별시,현대유플렉스,2451,37.5572497000,126.9369058000
서울특별시,부품상가삼거리(연등),24516,37.5643720000,127.0595321000
서울특별시,아현동고개,2452,37.5569363000,126.9484993000
서울특별시,개포현대1차아파트(연등),24523,37.4823510000,127.0555177000
서울특별시,연가교,2453,37.5721617000,126.9215128000
서울특별시,가양대교남단램프(연등),24536,37.5668624000,126.8593991000
서울특별시,가양대교북단램프(연등),24537,37.5737777000,126.8645128000
서울특별시,잠수교북단(연등),24542,37.5189851000,126.9943451000
서울특별시,연남동,2456,37.5621209000,126.9273916000
서울특별시,세브란스응급실,2457,37.5620804000,126.9424450000
서울특별시,연대녹지대앞,2458,37.5600775000,126.9354592000
서울특별시,연세대,2459,37.5600465000,126.9369036000
서울특별시,연희지하차도,2460,37.5763964000,126.9354951000
서울특별시,강남운전면허시험장(연등),24609,37.5081663000,127.0676897000
서울특별시,잠수교남단(연등),24616,37.5122987000,126.9976151000
서울특별시,연희IC,2464,37.5649282000,126.9294407000
서울특별시,연희IC동측,2465,37.5636399000,126.9301296000
서울특별시,둔치주차장(연등)1,24667,37.5339803000,126.9122771000
서울특별시,여의도고교(연등),24672,37.5237234000,126.9334813000
서울특별시,여의지구대앞(연등),24674,37.5260254000,126.9206006000
서울특별시,성동종합행정마을,247,37.5637657000,127.0362062000
서울특별시,이대부중,2470,37.5628673000,126.9434474000
서울특별시,인왕아파트,2471,37.5846177000,126.9486320000
서울특별시,나진전자상가(연등),24728,37.5336497000,126.9657437000
서울특별시,증산교,2474,37.5767142000,126.9033746000
서울특별시,충정로역,2476,37.5591900000,126.9619798000
서울특별시,신진시장(연등),24761,37.5710562000,127.0053809000
서울특별시,서울YMCA(연등),24765,37.5701789000,126.9861701000
서울특별시,국민연금북부,2477,37.5611209000,126.9634909000
서울특별시,현대월드컵아파트,2479,37.5753899000,126.9048060000
서울특별시,도선사거리,248,37.5660623000,127.0365221000
서울특별시,독립공원,2481,37.5766764000,126.9556002000
서울특별시,홍연아파트,2482,37.5773678000,126.9323357000
서울특별시,수협은행양재(연등),24822,37.4799460000,127.0411245000
서울특별시,홍남교,2483,37.5757805000,126.9261452000
서울특별시,홍연2교,2484,37.5780587000,126.9304011000
서울특별시,서대문구청앞,2485,37.5818735000,126.9361843000
서울특별시,홍은사거리,2487,37.5914853000,126.9414392000
서울특별시,국민은행마장,249,37.5701046000,127.0376271000
서울특별시,래미안아트리치(연등)1,24903,37.6069673000,127.0629227000
서울특별시,항동하버라인9단지(연등),24908,37.4805021000,126.8255254000
서울특별시,홍제삼거리,2491,37.5862429000,126.9469730000
서울특별시,개화산역(연등)1,24919,37.5725440000,126.8059148000
서울특별시,동성3차아파트(연등),24947,37.6092682000,127.0957770000
서울특별시,홍제빌딩앞,2495,37.5898782000,126.9428206000
서울특별시,래미안솔베뉴앞(연등)1,24956,37.5515023000,127.1440613000
서울특별시,마포세무서(연등),24977,37.5472644000,126.9387573000
서울특별시,녹색환경교육센터(연등),24982,37.5414183000,126.8846637000
서울특별시,영동대교북단연결로(연등),24989,37.5327852000,127.0584936000
서울특별시,에쓰오일,2499,37.4498402000,126.9024239000
서울특별시,잠실대교북단-04(연등),24993,37.5280291000,127.0885125000
서울특별시,천호대교북단(연등),24994,37.5437862000,127.1083967000
